Name,Code,Price,PER,PBR,PSR,Year
에이스토리,241840,"13,300",NAN,NAN,NAN,2020
에이치시티,072990,"12,300",NAN,NAN,NAN,2020
에이텍티앤,224110,"20,000",NAN,NAN,NAN,2020
엑셈,205100,"3,890",NAN,NAN,NAN,2020
엑스큐어,070300,"4,810",NAN,NAN,NAN,2020
엔브이에이치코리아,067570,"4,405",NAN,NAN,NAN,2020
엔지켐생명과학,183490,"96,400",NAN,NAN,NAN,2020
엔케이맥스,182400,"13,050",-11.02,5.74,37.05,2020
엔텔스,069410,"8,550",NAN,NAN,NAN,2020
엘디티,096870,"2,950",NAN,NAN,NAN,2020
엘컴텍,037950,"1,455",NAN,NAN,NAN,2020
연우,115960,"19,450",21.53,1.1,0.97,2020
영림원소프트랩,060850,"14,650",NAN,NAN,2.21,2020
예스티,122640,"8,830",NAN,NAN,NAN,2020
오스테오닉,226400,"3,000",NAN,NAN,NAN,2020
오텍,067170,"14,300",NAN,NAN,NAN,2020
와이즈버즈,273060,"1,740",NAN,NAN,NAN,2020
원익머트리얼즈,104830,"29,800",12.87,1.12,1.37,2020
원익홀딩스,030530,"4,655",NAN,NAN,NAN,2020
원풍,008370,"4,435",NAN,NAN,NAN,2020
웹젠,069080,"36,250",14.5,2.9,4.27,2020
위닉스,044340,"20,750",14.32,2.17,1.1,2020
위메이드,112040,"45,400",-60.53,3.64,6.36,2020
유비벨록스,089850,"9,010",NAN,NAN,NAN,2020
유비쿼스,264450,"35,600",NAN,NAN,NAN,2020
유안타제4호스팩,313750,"2,010",NAN,NAN,NAN,2020
유진테크,084370,"32,250",54.34,2.9,3.73,2020
이건홀딩스,039020,"2,555",NAN,NAN,NAN,2020
이노와이어리스,073490,"56,200",18.64,3.17,3.26,2020
이녹스첨단소재,272290,"45,900",14.68,2.08,1.27,2020
이랜텍,054210,"5,920",19.43,0.77,0.2,2020
이미지스,115610,"2,475",NAN,NAN,NAN,2020
이수앱지스,086890,"7,370",NAN,NAN,NAN,2020
인산가,277410,"1,945",NAN,NAN,NAN,2020
인성정보,033230,"3,390",NAN,NAN,NAN,2020
인탑스,049070,"19,500",8.56,0.61,0.46,2020
인터파크,035080,"2,235",NAN,NAN,NAN,2020
재영솔루텍,049630,885,NAN,NAN,NAN,2020
제낙스,065620,"3,190",NAN,NAN,NAN,2020
제이티,089790,"9,860",11.3,2.83,1.78,2020
진바이오텍,086060,"6,260",NAN,NAN,NAN,2020
진성티이씨,036890,"10,550",15.4,1.55,0.79,2020
카이노스메드,284620,"3,960",NAN,NAN,NAN,2020
캐리소프트,317530,"4,375",NAN,NAN,NAN,2020
캔서롭,180400,"7,740",NAN,NAN,NAN,2020
캠시스,050110,"2,865",NAN,NAN,NAN,2020
케이비제18호스팩,323940,"2,000",NAN,NAN,NAN,2020
케이엠더블유,032500,"67,500",50.91,9.93,5.84,2020
케이피에프,024880,"5,120",NAN,NAN,NAN,2020
코닉글로리,094860,"2,520",NAN,NAN,NAN,2020
코드네이처,078940,"2,085",NAN,NAN,NAN,2020
코디엠,224060,314,NAN,NAN,NAN,2020
코리아에셋투자증권,190650,"7,050",6.93,0.65,0.8,2020
코미코,183300,"43,400",13.95,2.26,1.87,2020
코이즈,121850,"1,385",NAN,NAN,NAN,2020
큐브앤컴퍼니,043090,"1,615",NAN,NAN,NAN,2020
키이스트,054780,"11,700",NAN,NAN,NAN,2020
탑엔지니어링,065130,"9,680",NAN,NAN,NAN,2020
태웅로직스,124560,"5,190",NAN,NAN,NAN,2020
텔콘RF제약,200230,"6,320",NAN,NAN,NAN,2020
토비스,051360,"8,550",NAN,NAN,NAN,2020
티라유텍,322180,"13,500",NAN,NAN,NAN,2020
티씨케이,064760,"100,700",NAN,NAN,NAN,2020
파라다이스,034230,"14,450",-10.01,0.9,2.98,2020
파버나인,177830,"5,600",NAN,NAN,NAN,2020
파워넷,037030,"5,140",NAN,NAN,NAN,2020
팍스넷,038160,862,NAN,NAN,NAN,2020
프로텍,053610,"28,550",NAN,NAN,NAN,2020
피에스케이,319660,"36,950",18.68,2.59,2.24,2020
피엔티,137400,"22,450",17.44,3.57,1.05,2020
픽셀플러스,087600,"4,590",NAN,NAN,NAN,2020
필옵틱스,161580,"13,250",16.77,3.5,1.03,2020
하나금융14호스팩,332710,"2,040",NAN,NAN,NAN,2020
하나금융16호스팩,343510,"2,055",NAN,NAN,NAN,2020
하이제4호스팩,317240,"2,245",NAN,NAN,NAN,2020
한국제7호스팩,291210,"2,045",NAN,NAN,NAN,2020
한국캐피탈,023760,545,NAN,NAN,NAN,2020
한류타임즈,039670,"3,680",-0.52,-1.91,0.99,2020
한일네트웍스,046110,"4,685",NAN,NAN,NAN,2020
해마로푸드서비스,220630,"2,875",11.84,2.52,0.95,2020
헬릭스미스,084990,"23,100",NAN,NAN,NAN,2020
희림,037440,"3,925",NAN,NAN,NAN,2020
DSC인베스트먼트,241520,"4,585",NAN,NAN,NAN,2020
NHN벅스,104200,"5,830",NAN,NAN,NAN,2020
SDN,099220,"4,415",NAN,NAN,NAN,2020
SK4호스팩,307070,"2,015",NAN,NAN,NAN,2020
SKC 솔믹스,057500,"5,560",NAN,NAN,NAN,2020
SK머티리얼즈,036490,"245,000",16.25,4.03,2.74,2020
WI,073570,"1,480",NAN,NAN,NAN,2020
가비아,079940,"12,750",NAN,NAN,NAN,2020
경남스틸,039240,"1,885",NAN,NAN,NAN,2020
국일신동,060480,"3,960",NAN,NAN,NAN,2020
글로벌텍스프리,204620,"2,945",NAN,NAN,NAN,2020
글로본,019660,"3,495",NAN,NAN,NAN,2020
나노,187790,"1,540",NAN,NAN,NAN,2020
네오셈,253590,"3,525",NAN,NAN,NAN,2020
네오위즈홀딩스,042420,"16,600",NAN,NAN,NAN,2020
네이블커뮤니케이션즈,153460,"4,300",NAN,NAN,NAN,2020
넥스트BT,065170,"1,890",NAN,NAN,NAN,2020
대신밸런스제7호스팩,332290,"2,015",NAN,NAN,NAN,2020
대양전기공업,108380,"16,100",NAN,NAN,NAN,2020
대원,007680,"9,180",NAN,NAN,NAN,2020
대한뉴팜,054670,"13,100",NAN,NAN,NAN,2020
덕산테코피아,317330,"15,650",21.46,1.81,3.77,2020
덕산하이메탈,077360,"7,480",NAN,NAN,NAN,2020
동국제약,086450,"26,300",16.87,2.69,2.07,2020
동진쎄미켐,005290,"31,250",NAN,NAN,1.76,2020
디바이스이엔지,187870,"26,300",NAN,NAN,NAN,2020
디알젬,263690,"15,950",NAN,NAN,NAN,2020
디에스티,033430,370,NAN,NAN,NAN,2020
라이브파이낸셜,036170,"1,390",NAN,NAN,NAN,2020
라이온켐텍,171120,"7,440",NAN,NAN,NAN,2020
레이크머티리얼즈,281740,"2,230",NAN,NAN,NAN,2020
로지시스,067730,"5,240",NAN,NAN,NAN,2020
링네트,042500,"6,960",NAN,NAN,NAN,2020
마이크로프랜드,147760,"5,880",NAN,NAN,NAN,2020
메가스터디교육,215200,"39,350",18.31,1.75,1.02,2020
모헨즈,006920,"4,920",NAN,NAN,NAN,2020
민앤지,214180,"15,700",NAN,NAN,NAN,2020
바른손이앤에이,035620,"1,500",NAN,NAN,NAN,2020
바이온,032980,"1,785",NAN,NAN,NAN,2020
베노홀딩스,206400,"7,520",NAN,NAN,NAN,2020
비보존 헬스케어,082800,"2,000",NAN,NAN,NAN,2020
비에이치아이,083650,"2,235",NAN,NAN,NAN,2020
새로닉스,042600,"5,680",NAN,NAN,NAN,2020
서연탑메탈,019770,"6,280",NAN,NAN,NAN,2020
서울반도체,046890,"18,400",23.73,1.36,0.93,2020
서울전자통신,027040,702,NAN,NAN,NAN,2020
서원인텍,093920,"6,650",NAN,NAN,NAN,2020
선데이토즈,123420,"21,050",11.19,1.33,1.73,2020
성호전자,043260,"1,170",NAN,NAN,NAN,2020
센코,347000,"21,150",NAN,NAN,NAN,2020
슈프리마에이치큐,094840,"6,170",NAN,NAN,NAN,2020
스타플렉스,115570,"4,900",NAN,NAN,NAN,2020
시노펙스,025320,"4,695",NAN,NAN,NAN,2020
신원종합개발,017000,"4,510",NAN,NAN,NAN,2020
신흥에스이씨,243840,"44,500",15.81,2.47,1.04,2020
씨앤지하이테크,264660,"11,000",NAN,NAN,NAN,2020
씨티씨바이오,060590,"7,470",NAN,NAN,NAN,2020
아스타,246720,"4,930",NAN,NAN,NAN,2020
아시아종묘,154030,"8,930",NAN,NAN,NAN,2020
아우딘퓨쳐스,227610,"4,025",NAN,NAN,NAN,2020
아이엘사이언스,307180,"3,175",NAN,NAN,NAN,2020
아이진,185490,"11,600",NAN,NAN,NAN,2020
아이크래프트,052460,"4,130",NAN,NAN,NAN,2020
안트로젠,065660,"47,550",NAN,NAN,NAN,2020
알에스오토메이션,140670,"8,500",NAN,NAN,NAN,2020
에스디생명공학,217480,"5,640",NAN,NAN,0.84,2020
에스씨엠생명과학,298060,"28,850",NAN,NAN,NAN,2020
에스앤씨엔진그룹,900080,197,NAN,NAN,NAN,2020
에스텍파마,041910,"12,200",NAN,NAN,NAN,2020
에이스테크,088800,"23,450",-46.73,13.09,2.26,2020
에이치엔티,176440,"1,920",NAN,NAN,NAN,2020
에이치엘사이언스,239610,"43,750",NAN,NAN,NAN,2020
에이티세미콘,089530,789,NAN,NAN,NAN,2020
에이팩트,200470,"6,650",NAN,NAN,NAN,2020
에이프로젠 H&G,109960,703,NAN,NAN,NAN,2020
에코플라스틱,038110,"1,720",NAN,NAN,NAN,2020
엑사이엔씨,054940,"1,440",NAN,NAN,NAN,2020
엔에스,217820,"10,500",NAN,NAN,NAN,2020
엔에스엔,031860,"1,500",NAN,NAN,NAN,2020
엔지스테크널러지,208860,"4,195",NAN,NAN,NAN,2020
엔피디,198080,"3,985",NAN,NAN,NAN,2020
엘아이에스,138690,"8,390",NAN,NAN,NAN,2020
엘오티베큠,083310,"17,200",20.94,1.39,1.32,2020
엠브레인,169330,"7,800",17.94,3.1,1.7,2020
엠투아이,347890,"16,100",NAN,NAN,NAN,2020
엠플러스,259630,"14,250",24.29,NAN,1.05,2020
예스24,053280,"14,200",NAN,NAN,NAN,2020
오가닉티코스메틱,900300,708,NAN,NAN,NAN,2020
옵트론텍,082210,"6,600",22.56,1.33,0.67,2020
옵티팜,153710,"17,600",NAN,NAN,NAN,2020
와이솔,122990,"15,250",22.26,1.21,1.23,2020
와이아이케이,232140,"6,070",NAN,NAN,NAN,2020
우노앤컴퍼니,114630,"4,545",NAN,NAN,NAN,2020
우리산업홀딩스,072470,"5,260",NAN,NAN,NAN,2020
우림기계,101170,"4,990",NAN,NAN,NAN,2020
우양,103840,"5,180",NAN,NAN,NAN,2020
우진비앤지,018620,"3,035",NAN,NAN,NAN,2020
원익,032940,"3,680",NAN,NAN,NAN,2020
유성티엔에스,024800,"2,500",NAN,NAN,NAN,2020
유에스티,263770,"5,750",NAN,NAN,NAN,2020
이노인스트루먼트,215790,"1,895",NAN,NAN,1.1,2020
이루온,065440,"1,355",NAN,NAN,NAN,2020
이엘피,063760,"9,280",NAN,NAN,NAN,2020
이지홀딩스,035810,"4,250",10.17,0.33,0.16,2020
이트론,096040,273,NAN,NAN,NAN,2020
인터플렉스,051370,"13,600",-37.32,1.5,0.94,2020
전파기지국,065530,"4,260",NAN,NAN,NAN,2020
제너셈,217190,"3,420",NAN,NAN,NAN,2020
제넥신,095700,"113,700",NAN,NAN,NAN,2020
제넨바이오,072520,"3,405",NAN,NAN,NAN,2020
제노레이,122310,"9,310",9.03,1.86,1.82,2020
제로투세븐,159580,"7,830",32.01,2.01,1.04,2020
제룡전기,033100,"5,080",NAN,NAN,NAN,2020
제이씨현시스템,033320,"8,850",NAN,NAN,NAN,2020
조광ILI,044060,"8,470",NAN,NAN,NAN,2020
칩스앤미디어,094360,"11,450",29.05,3.17,6.53,2020
컴퍼니케이,307930,"6,480",NAN,NAN,NAN,2020
케이사인,192250,"1,605",NAN,NAN,NAN,2020
케이씨에스,115500,"5,720",NAN,NAN,NAN,2020
케이아이엔엑스,093320,"74,200",21.18,3.15,5.0,2020
켐온,217600,"5,990",NAN,NAN,NAN,2020
코맥스,036690,"5,450",NAN,NAN,NAN,2020
코세스,089890,"7,670",NAN,NAN,NAN,2020
코스메카코리아,241710,"13,400",23.46,0.8,0.41,2020
코엔텍,029960,"8,750",NAN,NAN,NAN,2020
코텍,052330,"9,040",NAN,NAN,NAN,2020
콜마비앤에이치,200130,"50,100",16.46,4.38,2.35,2020
큐캐피탈,016600,567,NAN,NAN,NAN,2020
타이거일렉,219130,"15,600",NAN,NAN,NAN,2020
티로보틱스,117730,"6,730",53.64,NAN,1.1,2020
파마리서치프로덕트,214450,"60,400",20.18,2.25,5.23,2020
파인디앤씨,049120,"1,870",NAN,NAN,NAN,2020
파인텍,131760,"1,595",NAN,NAN,NAN,2020
펩트론,087010,"15,600",NAN,NAN,NAN,2020
포스링크,056730,"1,550",NAN,NAN,NAN,2020
풍국주정,023900,"21,600",NAN,NAN,NAN,2020
퓨쳐스트림네트웍스,214270,"1,180",NAN,NAN,NAN,2020
퓨쳐켐,220100,"14,700",NAN,NAN,NAN,2020
피씨디렉트,051380,"11,900",NAN,NAN,NAN,2020
피에스케이홀딩스,031980,"7,120",NAN,NAN,NAN,2020
피플바이오,304840,"67,200",NAN,NAN,NAN,2020
하이로닉,149980,"3,730",NAN,NAN,NAN,2020
하이소닉,106080,"3,330",NAN,NAN,NAN,2020
한국유니온제약,080720,"19,100",NAN,NAN,NAN,2020
한국전자금융,063570,"6,080",21.63,1.23,0.77,2020
한국컴퓨터,054040,"3,140",NAN,NAN,NAN,2020
한국테크놀로지,053590,"1,270",NAN,NAN,NAN,2020
한일사료,005860,"1,865",NAN,NAN,NAN,2020
헝셩그룹,900270,701,NAN,NAN,NAN,2020
화일약품,061250,"12,350",NAN,NAN,NAN,2020
효성오앤비,097870,"8,030",45.45,1.1,2.33,2020
휴온스,243070,"62,500",14.33,2.67,1.48,2020
휴젤,145020,"203,900",49.4,3.23,12.62,2020
CNH,023460,"1,785",NAN,NAN,NAN,2020
DMS,068790,"9,180",7.95,1.11,0.89,2020
KBI메탈,024840,"1,790",NAN,NAN,NAN,2020
KMH하이텍,052900,"1,790",NAN,NAN,NAN,2020
KNN,058400,"2,160",NAN,NAN,NAN,2020
KTH,036030,"5,070",NAN,NAN,NAN,2020
KT서브마린,060370,"6,120",NAN,NAN,NAN,2020
SBS콘텐츠허브,046140,"6,120",NAN,NAN,NAN,2020
SG&G,040610,"1,675",NAN,NAN,NAN,2020
SGA,049470,637,NAN,NAN,NAN,2020
SNK,950180,"12,650",NAN,NAN,NAN,2020
SV인베스트먼트,289080,"5,600",-124.21,5.56,25.7,2020
TPC,048770,"4,095",NAN,NAN,NAN,2020
TS인베스트먼트,246690,"3,510",NAN,NAN,NAN,2020
YBM넷,057030,"11,300",NAN,NAN,NAN,2020
iMBC,052220,"2,785",NAN,NAN,NAN,2020
가온미디어,078890,"6,090",NAN,NAN,NAN,2020
경동제약,011040,"10,250",NAN,NAN,NAN,2020
골든센츄리,900280,303,NAN,NAN,NAN,2020
광진윈텍,090150,"3,300",NAN,NAN,NAN,2020
구영테크,053270,"1,730",NAN,NAN,NAN,2020
국보디자인,066620,"15,850",NAN,NAN,NAN,2020
글로스퍼랩스,032860,"4,190",NAN,NAN,NAN,2020
나이스정보통신,036800,"26,550",10.54,1.05,0.55,2020
남화산업,111710,"11,850",NAN,NAN,NAN,2020
네스엠,056000,"2,225",NAN,NAN,NAN,2020
네오오토,212560,"4,410",NAN,NAN,NAN,2020
네오위즈,095660,"21,750",8.5,1.23,1.62,2020
네오크레마,311390,"9,000",NAN,NAN,NAN,2020
넷게임즈,225570,"8,580",NAN,NAN,NAN,2020
노랑풍선,104620,"24,800",NAN,NAN,NAN,2020
노바텍,285490,"48,450",10.21,3.61,3.05,2020
뉴보텍,060260,"1,500",NAN,NAN,NAN,2020
다날,064260,"5,280",18.85,1.5,1.41,2020
다우데이타,032190,"12,700",NAN,NAN,NAN,2020
대원미디어,048910,"7,270",NAN,NAN,NAN,2020
대한과학,131220,"20,100",NAN,NAN,NAN,2020
대호피앤씨,021040,943,NAN,NAN,NAN,2020
대화제약,067080,"14,950",NAN,NAN,NAN,2020
동아화성,041930,"10,000",NAN,NAN,NAN,2020
동양파일,228340,"3,460",NAN,NAN,NAN,2020
디앤씨미디어,263720,"33,000",37.51,7.72,6.98,2020
디이엔티,079810,"9,940",-35.03,8.34,3.87,2020
라닉스,317120,"11,200",NAN,NAN,NAN,2020
라온피플,300120,"21,400",NAN,NAN,NAN,2020
라이트론,069540,"5,420",NAN,NAN,NAN,2020
랩지노믹스,084650,"23,100",NAN,NAN,NAN,2020
로스웰,900260,347,NAN,NAN,NAN,2020
리더스코스메틱,016100,"3,845",NAN,NAN,NAN,2020
리메드,302550,"30,050",35.0,5.91,8.14,2020
린드먼아시아,277070,"5,650",NAN,NAN,NAN,2020
마니커에프앤지,195500,"8,200",NAN,NAN,NAN,2020
메가엠디,133750,"4,610",NAN,NAN,NAN,2020
메드팩토,235980,"99,900",NAN,NAN,NAN,2020
메카로,241770,"12,050",NAN,NAN,NAN,2020
모베이스,101330,"3,540",NAN,NAN,NAN,2020
모아텍,033200,"8,590",-51.29,1.64,4.48,2020
미래에셋대우스팩4호,333430,"2,050",NAN,NAN,NAN,2020
바이오스마트,038460,"9,300",NAN,NAN,NAN,2020
바텍,043150,"22,800",17.02,1.24,1.49,2020
박셀바이오,323990,"106,400",NAN,NAN,NAN,2020
보광산업,225530,"6,240",NAN,NAN,NAN,2020
본느,226340,"2,440",NAN,NAN,NAN,2020
브릿지바이오,288330,"12,000",NAN,NAN,NAN,2020
블러썸엠앤씨,263920,"4,555",NAN,NAN,NAN,2020
비디아이,148140,"13,100",NAN,NAN,NAN,2020
비엠티,086670,"9,610",NAN,NAN,NAN,2020
비츠로셀,082920,"16,500",NAN,NAN,2.49,2020
삼보모터스,053700,"6,370",NAN,NAN,NAN,2020
삼영엠텍,054540,"5,500",NAN,NAN,NAN,2020
삼천당제약,000250,"56,500",105.85,5.23,6.61,2020
샘코,263540,"2,015",NAN,NAN,NAN,2020
서울옥션,063170,"5,150",NAN,NAN,NAN,2020
서한,011370,"1,650",NAN,NAN,NAN,2020
성도이엔지,037350,"4,095",NAN,NAN,NAN,2020
성우전자,081580,"2,545",NAN,NAN,NAN,2020
세동,053060,711,NAN,NAN,NAN,2020
세미콘라이트,214310,"1,870",NAN,NAN,NAN,2020
세원,234100,"4,340",NAN,NAN,NAN,2020
세원물산,024830,"6,280",NAN,NAN,NAN,2020
셀리버리,268600,"211,800",NAN,NAN,NAN,2020
소룩스,290690,"27,500",NAN,NAN,NAN,2020
소프트캠프,258790,"4,240",NAN,NAN,NAN,2020
스카이문스테크놀로지,033790,829,NAN,NAN,NAN,2020
시너지이노베이션,048870,"3,865",NAN,NAN,NAN,2020
신성델타테크,065350,"6,400",NAN,NAN,NAN,2020
신화인터텍,056700,"2,865",NAN,NAN,NAN,2020
싸이토젠,217330,"33,600",NAN,NAN,NAN,2020
아이컴포넌트,059100,"4,025",NAN,NAN,NAN,2020
아즈텍WB,032080,"1,720",NAN,NAN,NAN,2020
안랩,053800,"63,600",NAN,NAN,NAN,2020
알서포트,131370,"14,150",163.85,11.49,13.83,2020
액트,131400,"4,310",NAN,NAN,NAN,2020
어보브반도체,102120,"10,900",NAN,NAN,NAN,2020
에너토크,019990,"4,415",NAN,NAN,NAN,2020
에버다임,041440,"4,470",NAN,NAN,NAN,2020
에스넷,038680,"6,980",NAN,NAN,NAN,2020
에스디시스템,121890,739,NAN,NAN,NAN,2020
에스앤에스텍,101490,"39,400",NAN,NAN,NAN,2020
에스에이엠티,031330,"2,365",NAN,NAN,NAN,2020
에스티큐브,052020,"8,360",NAN,NAN,NAN,2020
에스피지,058610,"7,870",NAN,NAN,NAN,2020
에이비프로바이오,195990,"1,935",NAN,NAN,NAN,2020
에이프로,262260,"35,400",NAN,NAN,NAN,2020
에이피티씨,089970,"14,800",NAN,NAN,3.91,2020
에코마케팅,230360,"23,400",12.53,5.04,4.27,2020
에코바이오,038870,"9,880",NAN,NAN,NAN,2020
에코캡,128540,"2,905",NAN,NAN,NAN,2020
에프앤리퍼블릭,064090,432,NAN,NAN,NAN,2020
에프엔에스테크,083500,"9,800",NAN,NAN,NAN,2020
엔바이오니아,317870,"8,020",NAN,NAN,NAN,2020
엔에이치스팩13호,310840,"2,030",NAN,NAN,NAN,2020
엘엠에스,073110,"10,100",NAN,NAN,NAN,2020
엠아이텍,179290,"4,680",NAN,NAN,NAN,2020
엠에스오토텍,123040,"6,540",NAN,NAN,NAN,2020
엠케이전자,033160,"9,510",NAN,NAN,NAN,2020
오이솔루션,138080,"49,900",37.6,3.54,4.57,2020
올리패스,244460,"16,900",NAN,NAN,NAN,2020
와이엠씨,155650,"9,800",NAN,NAN,NAN,2020
와이엠티,251370,"17,150",11.29,2.11,2.25,2020
와이제이엠게임즈,193250,"1,380",NAN,NAN,NAN,2020
와이팜,332570,"13,900",NAN,NAN,NAN,2020
우리넷,115440,"9,110",NAN,NAN,NAN,2020
우리조명,037400,"2,160",NAN,NAN,NAN,2020
원익IPS,240810,"36,550",13.75,2.54,1.67,2020
위세아이텍,065370,"17,100",NAN,NAN,NAN,2020
유니슨,018000,"5,740",NAN,NAN,NAN,2020
유니크,011320,"8,360",NAN,NAN,NAN,2020
유아이디,069330,"1,055",NAN,NAN,NAN,2020
유아이엘,049520,"3,815",NAN,NAN,NAN,2020
이상네트웍스,080010,"7,120",NAN,NAN,NAN,2020
이엠코리아,095190,"5,860",NAN,NAN,2.37,2020
이오플로우,294090,"39,800",-26.57,25.13,148.77,2020
이큐셀,160600,310,-1.05,0.7,0.43,2020
이퓨쳐,134060,"14,700",NAN,NAN,NAN,2020
이화공영,001840,"5,350",NAN,NAN,NAN,2020
인텔리안테크,189300,"30,500",41.82,2.56,1.93,2020
인피니트헬스케어,071200,"6,900",NAN,NAN,NAN,2020
일신바이오,068330,"7,860",NAN,NAN,NAN,2020
잉글우드랩,950140,"5,180",NAN,NAN,NAN,2020
정원엔시스,045510,"1,860",NAN,NAN,NAN,2020
제이씨케미칼,137950,"7,430",NAN,NAN,NAN,2020
제이앤티씨,204270,"10,750",6.43,1.26,1.52,2020
제이엘케이,322510,"12,000",NAN,NAN,NAN,2020
젬백스링크,064800,"1,270",NAN,NAN,NAN,2020
좋은사람들,033340,"1,610",NAN,NAN,NAN,2020
중앙백신,072020,"18,000",NAN,NAN,NAN,2020
지어소프트,051160,"12,000",NAN,NAN,NAN,2020
지트리비앤티,115450,"27,850",-77.4,10.24,11.42,2020
청보산업,013720,"7,500",NAN,NAN,NAN,2020
카스,016920,"2,410",NAN,NAN,NAN,2020
카페24,042000,"53,100",64.2,3.13,2.03,2020
케이비17호스팩,317030,"2,010",NAN,NAN,NAN,2020
케이에스피,073010,"1,500",NAN,NAN,NAN,2020
코리아센터,290510,"10,250",45.38,3.41,2.37,2020
큐리언트,115180,"32,950",NAN,NAN,NAN,2020
크리스탈신소재,900250,"2,035",NAN,NAN,NAN,2020
크린앤사이언스,045520,"29,200",NAN,NAN,NAN,2020
클래시스,214150,"15,500",28.5,8.33,12.97,2020
태웅,044490,"14,900",NAN,NAN,NAN,2020
테라셈,182690,"2,415",NAN,NAN,NAN,2020
토박스코리아,215480,"1,220",NAN,NAN,NAN,2020
티사이언티픽,057680,"4,500",NAN,NAN,NAN,2020
티케이케미칼,104480,"2,300",NAN,NAN,NAN,2020
팅크웨어,084730,"10,100",NAN,NAN,NAN,2020
파라텍,033540,"11,300",NAN,NAN,NAN,2020
팜스토리,027710,"1,175",NAN,NAN,NAN,2020
푸드나무,290720,"23,450",22.17,2.8,1.37,2020
푸른저축은행,007330,"8,580",NAN,NAN,NAN,2020
프리엠스,053160,"8,380",NAN,NAN,NAN,2020
플랜티넷,075130,"5,410",NAN,NAN,NAN,2020
피제이메탈,128660,"2,160",NAN,NAN,NAN,2020
하나머티리얼즈,166090,"24,900",NAN,NAN,NAN,2020
한국선재,025550,"3,685",NAN,NAN,NAN,2020
한국전자인증,041460,"6,550",NAN,NAN,NAN,2020
한국큐빅,021650,"4,125",NAN,NAN,NAN,2020
한독크린텍,256150,"25,650",NAN,NAN,NAN,2020
한화플러스제1호스팩,340440,"2,010",NAN,NAN,NAN,2020
현대사료,016790,"14,150",NAN,NAN,NAN,2020
현우산업,092300,"2,970",NAN,NAN,NAN,2020
홈캐스트,064240,"3,125",NAN,NAN,NAN,2020
휴메딕스,200670,"24,300",NAN,NAN,NAN,2020
흥구석유,024060,"6,290",NAN,NAN,NAN,2020
3S,060310,"2,140",-87.16,2.87,4.24,2020
JYP Ent.,035900,"39,850",43.52,7.46,9.92,2020
RFHIC,218410,"36,000",190.74,3.99,10.53,2020
강원,114190,"2,500",NAN,NAN,NAN,2020
경남제약,053950,"8,280",NAN,NAN,NAN,2020
고려신용정보,049720,"5,690",NAN,NAN,NAN,2020
골드퍼시픽,038530,"1,420",NAN,NAN,NAN,2020
광진실업,026910,"3,245",NAN,NAN,NAN,2020
그린플러스,186230,"12,400",32.07,2.89,1.77,2020
기산텔레콤,035460,"2,725",NAN,NAN,NAN,2020
나무기술,242040,"3,155",NAN,NAN,0.89,2020
나이스디앤비,130580,"10,000",12.83,2.17,1.85,2020
네패스,033640,"30,900",-44.26,4.12,1.98,2020
대동금속,020400,"8,830",NAN,NAN,NAN,2020
대림제지,017650,"8,490",NAN,NAN,NAN,2020
대신정보통신,020180,"2,085",53.42,3.07,0.46,2020
대한그린파워,060900,"1,085",NAN,NAN,NAN,2020
더블유에프엠,035290,"11,750",NAN,NAN,NAN,2020
동국알앤에스,075970,"3,400",NAN,NAN,NAN,2020
동우팜투테이블,088910,"3,220",NAN,NAN,NAN,2020
동운아나텍,094170,"9,260",NAN,NAN,NAN,2020
드림씨아이에스,223250,"19,050",NAN,NAN,NAN,2020
디아이티,110990,"6,260",NAN,NAN,NAN,2020
디에이치피코리아,131030,"7,930",NAN,NAN,NAN,2020
디케이락,105740,"13,350",NAN,NAN,NAN,2020
디케이앤디,263020,"9,440",NAN,NAN,NAN,2020
디케이티,290550,"19,000",15.18,2.28,0.44,2020
라온시큐어,042510,"3,730",NAN,NAN,NAN,2020
라파스,214260,"22,450",-144.08,4.0,9.86,2020
리노스,039980,"1,155",NAN,NAN,NAN,2020
리더스 기술투자,019570,564,-3.22,1.62,4.01,2020
마이크로컨텍솔,098120,"5,600",NAN,NAN,NAN,2020
메지온,140410,"182,400",NAN,NAN,NAN,2020
모다이노칩,080420,"4,040",NAN,NAN,NAN,2020
모베이스전자,012860,"1,495",NAN,NAN,NAN,2020
미디어젠,279600,"8,200",NAN,NAN,NAN,2020
미래나노텍,095500,"2,995",NAN,NAN,NAN,2020
미래테크놀로지,213090,"7,910",NAN,NAN,NAN,2020
미투젠,950190,"27,800",6.8,3.57,2.46,2020
바이오리더스,142760,"5,590",NAN,NAN,NAN,2020
뷰웍스,100120,"29,300",10.85,1.65,1.8,2020
브레인콘텐츠,066980,504,NAN,NAN,NAN,2020
블루콤,033560,"6,210",29.56,0.65,1.78,2020
비덴트,121800,"7,720",NAN,NAN,NAN,2020
비에이치,090460,"22,450",11.39,2.09,0.93,2020
비츠로테크,042370,"8,290",NAN,NAN,NAN,2020
비피도,238200,"18,850",NAN,NAN,NAN,2020
빅텍,065450,"7,310",NAN,NAN,NAN,2020
삼강엠앤티,100090,"18,750",22.42,2.38,1.06,2020
삼보산업,009620,"1,525",NAN,NAN,NAN,2020
삼성머스트스팩3호,309930,"2,230",NAN,NAN,NAN,2020
삼표시멘트,038500,"3,805",16.08,0.63,0.74,2020
상상인이안1호스팩,307870,"2,010",NAN,NAN,NAN,2020
