Name,Code,Price,PER,PBR,PSR,Year
남해화학,025860,"8,200",NAN,NAN,NAN,2020
한국주강,025890,"1,510",NAN,NAN,NAN,2020
디피씨,026890,"15,950",NAN,NAN,NAN,2020
부국철강,026940,"5,190",NAN,NAN,NAN,2020
동서,026960,"29,650",NAN,NAN,NAN,2020
BGF,027410,"4,080",NAN,NAN,NAN,2020
마니커,027740,694,NAN,NAN,NAN,2020
세하,027970,"1,640",NAN,NAN,NAN,2020
삼성엔지니어링,028050,"10,550",7.37,1.29,0.32,2020
동아지질,028100,"14,600",NAN,NAN,NAN,2020
삼성물산,028260,"105,000",16.87,0.76,0.67,2020
팬오션,028670,"3,420",11.55,0.58,0.68,2020
케이씨,029460,"23,850",4.37,0.56,0.57,2020
신도리코,029530,"21,700",NAN,NAN,NAN,2020
삼성카드,029780,"28,200",8.68,0.47,0.97,2020
제일기획,030000,"20,950",16.89,2.37,0.8,2020
케이티,030200,"22,950",7.57,0.38,0.25,2020
KTB투자증권,030210,"2,510",8.91,0.28,0.73,2020
교보증권,030610,"6,510",NAN,NAN,NAN,2020
동원수산,030720,"8,850",NAN,NAN,NAN,2020
비케이탑스,030790,"5,180",NAN,NAN,NAN,2020
신세계인터내셔날,031430,"152,000",23.85,1.71,0.81,2020
신세계푸드,031440,"52,500",203.28,0.65,0.16,2020
콤텍시스템,031820,"1,625",NAN,NAN,NAN,2020
롯데관광개발,032350,"15,400",NAN,NAN,NAN,2020
황금에스티,032560,"6,990",NAN,NAN,NAN,2020
LG유플러스,032640,"11,500",8.62,0.65,0.38,2020
삼성생명,032830,"61,000",10.48,0.32,0.74,2020
필룩스,033180,"3,480",NAN,NAN,NAN,2020
자화전자,033240,"13,600",-81.15,0.88,0.93,2020
체시스,033250,"2,740",-16.44,2.87,1.31,2020
유나이티드,033270,"72,500",NAN,NAN,NAN,2020
세종공업,033530,"9,180",NAN,NAN,NAN,2020
아주캐피탈,033660,"12,400",6.2,0.82,NAN,2020
케이티앤지,033780,"82,400",10.27,1.23,2.17,2020
무학,033920,"6,450",NAN,NAN,NAN,2020
두산중공업,034020,"13,300",NAN,NAN,NAN,2020
SBS,034120,"14,550",36.89,0.41,0.33,2020
LG디스플레이,034220,"15,350",-6.64,0.46,0.23,2020
신세계건설,034300,"21,250",NAN,NAN,NAN,2020
NICE,034310,"18,200",7.76,0.55,0.33,2020
인천도시가스,034590,"24,950",NAN,NAN,NAN,2020
SK,034730,"198,500",54.34,0.26,0.16,2020
한국토지신탁,034830,"1,760",3.99,0.03,1.83,2020
지투알,035000,"5,050",NAN,NAN,NAN,2020
백산,035150,"4,470",NAN,NAN,NAN,2020
강원랜드,035250,"21,500",-19.17,1.4,7.42,2020
NAVER,035420,"296,500",60.54,6.41,6.52,2020
신세계I&C,035510,"134,500",NAN,NAN,NAN,2020
카카오,035720,"364,500",73.24,4.98,7.94,2020
제이콘텐트리,036420,"25,550",-10.11,0.93,0.84,2020
한국가스공사,036460,"24,650",-325.07,0.29,0.1,2020
S&T홀딩스,036530,"14,450",NAN,NAN,NAN,2020
엔씨소프트,036570,"806,000",24.09,5.72,6.93,2020
팜스코,036580,"4,800",NAN,NAN,NAN,2020
YG PLUS,037270,"8,370",NAN,NAN,NAN,2020
LG헬로비전,037560,"3,875",14.36,0.31,0.28,2020
광주신세계,037710,"157,000",NAN,NAN,NAN,2020
하나투어,039130,"39,200",-3.31,2.92,2.32,2020
키움증권,039490,"99,500",4.91,0.85,2.05,2020
HDC아이콘트롤스,039570,"9,140",11.66,0.89,0.6,2020
상신브레이크,041650,"2,445",NAN,NAN,NAN,2020
대우조선해양,042660,"23,800",7.21,0.62,0.33,2020
두산인프라코어,042670,"8,770",7.06,0.39,0.23,2020
한미반도체,042700,"10,450",11.39,2.35,2.76,2020
주연테크,044380,"1,140",NAN,NAN,NAN,2020
KSS해운,044450,"9,200",8.24,0.69,0.86,2020
코스맥스비티아이,044820,"19,250",NAN,NAN,NAN,2020
대우건설,047040,"2,785",4.44,0.42,0.14,2020
포스코인터내셔널,047050,"13,400",6.41,0.52,0.08,2020
유니온머티리얼,047400,"3,670",NAN,NAN,NAN,2020
한국항공우주,047810,"22,800",13.47,1.7,0.74,2020
동원F&B,049770,"171,000",9.52,0.89,0.21,2020
우진플라임,049800,"3,800",NAN,NAN,NAN,2020
한전KPS,051600,"27,050",10.74,1.13,0.96,2020
진양화학,051630,"4,425",NAN,NAN,NAN,2020
LG생활건강,051900,"1,448,000",27.78,4.64,2.97,2020
LG화학,051910,"654,000",34.58,2.49,1.5,2020
한전기술,052690,"16,300",32.79,1.26,1.43,2020
케이티스카이라이프,053210,"9,320",6.29,0.59,0.63,2020
한미글로벌,053690,"8,170",NAN,NAN,NAN,2020
테이팩스,055490,"32,150",NAN,NAN,NAN,2020
신한지주,055550,"27,600",3.96,0.29,0.86,2020
현대홈쇼핑,057050,"71,300",6.04,0.47,0.38,2020
포스코강판,058430,"14,150",NAN,NAN,NAN,2020
세아홀딩스,058650,"70,500",NAN,NAN,NAN,2020
다스코,058730,"5,380",NAN,NAN,NAN,2020
KTcs,058850,"2,000",9.81,0.51,0.09,2020
KTis,058860,"2,370",NAN,NAN,NAN,2020
한라홀딩스,060980,"31,050",15.19,0.37,0.46,2020
종근당바이오,063160,"45,750",NAN,NAN,NAN,2020
현대로템,064350,"15,950",50.78,1.25,0.51,2020
S&T모티브,064960,"50,800",10.57,0.95,0.78,2020
LG전자,066570,"91,700",8.33,0.83,0.25,2020
세이브존I&C,067830,"2,880",NAN,NAN,NAN,2020
셀트리온,068270,"257,500",62.59,9.97,19.75,2020
삼성출판사,068290,"18,900",NAN,NAN,NAN,2020
SK렌터카,068400,"8,550",7.01,0.4,0.21,2020
휴켐스,069260,"20,600",11.74,1.19,1.33,2020
대호에이엘,069460,"2,055",NAN,NAN,NAN,2020
대웅제약,069620,"105,000",NAN,NAN,NAN,2020
한세엠케이,069640,"2,865",-2.13,0.44,0.14,2020
DSR제강,069730,"4,395",NAN,NAN,NAN,2020
현대백화점,069960,"56,300",8.29,0.26,0.58,2020
용평리조트,070960,"4,090",NAN,NAN,NAN,2020
한국금융지주,071050,"72,500",6.15,0.74,2.67,2020
하이스틸,071090,"16,350",NAN,NAN,NAN,2020
지역난방공사,071320,"35,050",7.72,0.26,0.19,2020
롯데하이마트,071840,"30,300",NAN,NAN,NAN,2020
코아스,071950,"1,090",NAN,NAN,NAN,2020
STX중공업,071970,"4,040",NAN,NAN,NAN,2020
유엔젤,072130,"4,335",NAN,NAN,NAN,2020
농심홀딩스,072710,"74,400",NAN,NAN,NAN,2020
금호타이어,073240,"3,675",NAN,NAN,0.53,2020
이엔플러스,074610,"4,100",NAN,NAN,NAN,2020
새론오토모티브,075180,"4,015",NAN,NAN,NAN,2020
세진중공업,075580,"8,190",20.81,1.81,1.04,2020
유니퀘스트,077500,"11,750",22.38,1.38,0.81,2020
STX엔진,077970,"6,010",NAN,NAN,NAN,2020
텔코웨어,078000,"11,850",30.26,1.03,2.78,2020
에이블씨엔씨,078520,"7,490",NAN,NAN,NAN,2020
GS,078930,"31,000",46.23,0.26,0.17,2020
CJ CGV,079160,"22,450",-1.21,1.85,0.63,2020
현대리바트,079430,"15,900",9.72,0.67,0.23,2020
LIG넥스원,079550,"32,150",15.51,1.07,0.44,2020
휴비스,079980,"7,620",6.2,0.6,0.28,2020
일진다이아,081000,"54,100",NAN,NAN,NAN,2020
휠라홀딩스,081660,"36,650",10.8,1.12,0.74,2020
동양생명,082640,"3,065",6.11,0.19,NAN,2020
HSD엔진,082740,"4,895",14.8,0.81,0.18,2020
그린케미칼,083420,"3,805",NAN,NAN,NAN,2020
대한제강,084010,"6,700",3.18,0.33,0.18,2020
동양고속,084670,"26,550",NAN,NAN,NAN,2020
이월드,084680,"3,235",NAN,NAN,NAN,2020
대상홀딩스,084690,"9,980",NAN,NAN,NAN,2020
티비에이치글로벌,084870,"1,665",NAN,NAN,NAN,2020
엔케이,085310,"1,055",NAN,NAN,NAN,2020
미래에셋생명,085620,"3,835",NAN,NAN,NAN,2020
현대글로비스,086280,"144,000",10.85,1.08,0.33,2020
하나금융지주,086790,"28,100",3.63,0.27,0.8,2020
이리츠코크렙,088260,"5,290",49.28,1.29,15.88,2020
한화생명,088350,"1,525",3.8,0.09,NAN,2020
진도,088790,"2,660",NAN,NAN,NAN,2020
HDC현대EP,089470,"5,330",6.64,0.56,0.25,2020
제주항공,089590,"13,100",-1.26,1.69,0.76,2020
평화산업,090080,"1,150",NAN,NAN,NAN,2020
노루페인트,090350,"7,010",NAN,NAN,NAN,2020
메타랩스,090370,"1,165",NAN,NAN,NAN,2020
아모레퍼시픽,090430,"164,000",69.88,2.1,2.09,2020
세원셀론텍,091090,"2,830",NAN,NAN,NAN,2020
티웨이항공,091810,"2,500",-0.85,1.77,0.42,2020
디아이씨,092200,"1,455",NAN,NAN,NAN,2020
KEC,092220,"1,290",NAN,NAN,NAN,2020
KPX홀딩스,092230,"44,000",NAN,NAN,NAN,2020
기신정기,092440,"3,685",12.37,0.45,0.86,2020
동양피스톤,092780,"5,880",NAN,NAN,NAN,2020
LF,093050,"13,400",5.22,0.27,0.22,2020
이아이디,093230,248,NAN,NAN,NAN,2020
형지엘리트,093240,"2,000",-47.93,1.0,0.42,2020
후성,093370,"9,400",2176.26,3.56,3.41,2020
효성 ITX,094280,"25,800",NAN,NAN,NAN,2020
AJ네트웍스,095570,"3,245",NAN,NAN,NAN,2020
웅진씽크빅,095720,"2,640",29.52,0.91,0.53,2020
JW홀딩스,096760,"5,800",NAN,NAN,NAN,2020
SK이노베이션,096770,"139,000",-7.12,0.8,0.34,2020
한진중공업,097230,"8,380",NAN,NAN,NAN,2020
CJ제일제당,097950,"395,000",6.61,0.57,0.24,2020
비상교육,100220,"6,540",NAN,NAN,NAN,2020
진양홀딩스,100250,"2,775",NAN,NAN,NAN,2020
S&TC,100840,"15,100",NAN,NAN,NAN,2020
SBS미디어홀딩스,101060,"1,760",NAN,NAN,NAN,2020
비티원,101140,"3,660",NAN,NAN,NAN,2020
해태제과식품,101530,"8,900",NAN,NAN,NAN,2020
동성코퍼레이션,102260,"4,085",NAN,NAN,NAN,2020
쌍방울,102280,650,NAN,NAN,NAN,2020
이연제약,102460,"22,000",NAN,NAN,NAN,2020
풍산,103140,"23,800",11.36,0.47,0.26,2020
일진전기,103590,"2,900",NAN,NAN,NAN,2020
한국철강,104700,"4,695",NAN,NAN,NAN,2020
KB금융,105560,"37,550",4.93,0.38,1.06,2020
한세실업,105630,"18,000",81.82,1.63,0.37,2020
우진,105840,"3,730",NAN,NAN,NAN,2020
미원홀딩스,107590,"55,500",NAN,NAN,NAN,2020
LG하우시스,108670,"56,500",19.49,0.54,0.17,2020
컨버즈,109070,"4,100",NAN,NAN,NAN,2020
호전실업,111110,"8,200",NAN,NAN,NAN,2020
영원무역,111770,"27,700",8.36,0.58,0.53,2020
씨에스윈드,112610,"99,100",27.9,4.02,1.76,2020
GKL,114090,"12,400",-18.57,1.5,3.35,2020
락앤락,115390,"10,800",NAN,NAN,NAN,2020
대성에너지,117580,"5,360",NAN,NAN,NAN,2020
우리들휴브레인,118000,"4,505",NAN,NAN,NAN,2020
KC코트렐,119650,"6,120",NAN,NAN,NAN,2020
조선선재,120030,"97,900",NAN,NAN,NAN,2020
코오롱인더,120110,"37,750",4.66,0.45,0.25,2020
아이마켓코리아,122900,"8,020",NAN,NAN,NAN,2020
한국화장품,123690,"13,200",NAN,NAN,NAN,2020
에스제이엠,123700,"2,570",NAN,NAN,NAN,2020
한국자산신탁,123890,"3,650",3.83,0.59,1.97,2020
현대에이치씨엔,126560,"3,395",NAN,NAN,NAN,2020
대성산업,128820,"3,250",NAN,NAN,NAN,2020
한미약품,128940,"273,500",68.62,3.77,2.9,2020
인터지스,129260,"2,545",NAN,NAN,NAN,2020
한전산업,130660,"3,500",NAN,NAN,NAN,2020
화인베스틸,133820,"2,490",NAN,NAN,NAN,2020
미원화학,134380,"57,200",NAN,NAN,NAN,2020
시디즈,134790,"60,300",NAN,NAN,NAN,2020
선진,136490,"9,470",NAN,NAN,NAN,2020
메리츠금융지주,138040,"9,110",NAN,NAN,NAN,2020
엔에스쇼핑,138250,"13,150",59.88,1.04,0.79,2020
코오롱플라스틱,138490,"4,075",NAN,NAN,NAN,2020
BNK금융지주,138930,"5,060",3.08,0.17,0.48,2020
DGB금융지주,139130,"5,490",2.78,0.16,0.43,2020
이마트,139480,"141,500",7.96,0.37,0.18,2020
에이리츠,140910,"7,490",NAN,NAN,NAN,2020
핸즈코퍼레이션,143210,"7,280",NAN,NAN,0.24,2020
코오롱머티리얼,144620,"3,930",NAN,NAN,NAN,2020
세화아이엠씨,145210,991,NAN,NAN,NAN,2020
케이탑리츠,145270,778,NAN,NAN,NAN,2020
덴티움,145720,"34,250",16.27,1.68,1.68,2020
삼양사,145990,"54,400",NAN,NAN,NAN,2020
코리아오토글라스,152330,"13,850",NAN,NAN,NAN,2020
하이골드3호,153360,"1,360",NAN,NAN,NAN,2020
DSR,155660,"6,110",NAN,NAN,NAN,2020
바다로19호,155900,"2,550",NAN,NAN,NAN,2020
애경유화,161000,"6,940",6.88,0.58,0.26,2020
한국타이어앤테크놀로지,161390,"31,500",11.34,0.52,0.63,2020
한국콜마,161890,"46,200",18.64,1.15,0.72,2020
동일고무벨트,163560,"9,280",NAN,NAN,NAN,2020
동아에스티,170900,"92,700",NAN,NAN,NAN,2020
하이골드12호,172580,"2,035",NAN,NAN,NAN,2020
JB금융지주,175330,"4,520",2.6,0.22,0.48,2020
한진칼,180640,"68,600",-10.2,4.06,11.5,2020
엔에이치엔,181710,"74,400",17.67,0.77,0.87,2020
아세아시멘트,183190,"58,200",9.18,0.28,0.3,2020
종근당,185750,"166,000",25.6,3.37,1.48,2020
더블유게임즈,192080,"74,500",8.74,1.56,2.01,2020
쿠쿠홀딩스,192400,"99,000",NAN,NAN,NAN,2020
드림텍,192650,"15,100",NAN,NAN,NAN,2020
코스맥스,192820,"116,000",32.03,3.32,0.79,2020
제이에스코퍼레이션,194370,"7,060",NAN,NAN,0.5,2020
해성디에스,195870,"19,800",9.22,1.41,0.73,2020
서연이화,200880,"4,040",NAN,NAN,NAN,2020
모두투어리츠,204210,"2,980",NAN,NAN,NAN,2020
만도,204320,"35,650",-103.33,1.09,0.31,2020
삼성바이오로직스,207940,"690,000",185.66,11.0,44.06,2020
디와이파워,210540,"10,800",4.91,0.61,0.37,2020
SK디앤디,210980,"41,400",9.17,1.58,1.06,2020
한솔제지,213500,"13,950",4.1,0.5,0.2,2020
이노션,214320,"53,300",12.78,1.29,0.83,2020
금호에이치티,214330,"3,580",NAN,NAN,NAN,2020
경보제약,214390,"10,600",NAN,NAN,NAN,2020
토니모리,214420,"9,840",86.79,1.74,1.03,2020
잇츠한불,226320,"27,250",NAN,NAN,NAN,2020
현대코퍼레이션홀딩스,227840,"10,650",5.38,0.5,0.54,2020
LS전선아시아,229640,"7,030",18.89,1.27,0.39,2020
JW생명과학,234080,"19,000",NAN,NAN,NAN,2020
두산밥캣,241560,"26,900",15.21,0.66,0.65,2020
화승엔터프라이즈,241590,"14,000",21.84,1.76,0.73,2020
샘표식품,248170,"44,450",NAN,NAN,NAN,2020
일동제약,249420,"16,850",50.14,1.54,0.71,2020
넷마블,251270,"166,000",47.86,2.75,5.46,2020
크라운제과,264900,"8,290",NAN,NAN,NAN,2020
현대중공업지주,267250,"218,000",-19.78,0.31,0.18,2020
현대일렉트릭,267260,"15,300",29.03,0.77,0.29,2020
현대건설기계,267270,"26,500",11.13,0.32,0.21,2020
경동도시가스,267290,"18,600",NAN,NAN,NAN,2020
아시아나IDT,267850,"20,400",NAN,NAN,NAN,2020
미원에스씨,268280,"94,700",NAN,NAN,NAN,2020
오리온,271560,"131,000",17.28,2.67,2.32,2020
제일약품,271980,"43,350",NAN,NAN,NAN,2020
한화시스템,272210,"11,400",19.48,1.26,0.77,2020
진에어,272450,"9,300",NAN,NAN,NAN,2020
삼양패키징,272550,"20,350",NAN,NAN,NAN,2020
롯데제과,280360,"101,500",NAN,NAN,NAN,2020
케이씨텍,281820,"22,800",NAN,NAN,NAN,2020
BGF리테일,282330,"123,500",16.15,3.0,0.35,2020
동아타이어,282690,"9,580",NAN,NAN,NAN,2020
쿠쿠홈시스,284740,"41,500",8.73,1.71,1.14,2020
SK케미칼,285130,"296,500",11.59,3.47,2.99,2020
롯데정보통신,286940,"35,150",13.17,1.28,0.59,2020
하나제약,293480,"24,150",NAN,NAN,NAN,2020
신한알파리츠,293940,"6,870",58.31,1.2,14.39,2020
HDC현대산업개발,294870,"21,250",3.12,0.33,0.25,2020
효성화학,298000,"124,000",19.58,0.86,0.22,2020
효성티앤씨,298020,"128,500",10.15,0.89,0.11,2020
효성중공업,298040,"56,500",105.37,0.53,0.17,2020
효성첨단소재,298050,"139,500",-25.61,1.74,0.26,2020
에어부산,298690,"3,760",NAN,NAN,NAN,2020
한일시멘트,300720,"82,000",NAN,NAN,NAN,2020
세아제강,306200,"79,800",NAN,NAN,NAN,2020
현대오토에버,307950,"61,900",19.73,2.32,0.81,2020
센트랄모텍,308170,"21,900",NAN,NAN,NAN,2020
우리금융지주,316140,"8,580",3.78,0.24,0.62,2020
자이에스앤디,317400,"8,100",NAN,NAN,NAN,2020
현대에너지솔루션,322000,"32,000",26.55,1.11,0.72,2020
에스케이바이오팜,326030,"156,500",-60.62,21.57,221.14,2020
롯데리츠,330590,"5,180",57.47,1.03,23.38,2020
이지스밸류플러스리츠,334890,"4,570",NAN,NAN,NAN,2020
두산퓨얼셀,336260,"43,100",NAN,NAN,NAN,2020
두산솔루스,336370,"39,500",40.55,6.98,3.7,2020
NH프라임리츠,338100,"4,285",31.98,0.86,30.75,2020
제이알글로벌리츠,348950,"4,990",NAN,4.99,NAN,2020
엘브이엠씨,900140,"3,530",NAN,NAN,NAN,2020
