Name,Code,Price,PER,PBR,PSR,Year
이구산업,025820,"1,740",NAN,NAN,NAN,2020
남해화학,025860,"8,650",NAN,NAN,NAN,2020
한국주강,025890,"1,565",NAN,NAN,NAN,2020
디피씨,026890,"9,790",NAN,NAN,NAN,2020
부국철강,026940,"4,835",NAN,NAN,NAN,2020
동서,026960,"29,100",NAN,NAN,NAN,2020
BGF,027410,"4,660",26.24,0.29,2.56,2020
마니커,027740,686,NAN,NAN,NAN,2020
세하,027970,"1,695",NAN,NAN,NAN,2020
삼성엔지니어링,028050,"13,100",9.7,1.63,0.39,2020
동아지질,028100,"15,750",NAN,NAN,NAN,2020
삼성물산,028260,"123,000",19.96,0.86,0.78,2020
팬오션,028670,"4,150",15.23,0.71,0.88,2020
케이씨,029460,"24,850",4.55,0.59,0.6,2020
신도리코,029530,"26,750",NAN,NAN,NAN,2020
삼성카드,029780,"32,850",9.56,0.54,1.16,2020
제일기획,030000,"21,550",17.07,2.43,0.86,2020
케이티,030200,"23,400",7.97,0.39,0.26,2020
KTB투자증권,030210,"3,065",10.87,0.35,0.89,2020
교보증권,030610,"7,800",NAN,NAN,NAN,2020
동원수산,030720,"9,230",NAN,NAN,NAN,2020
비케이탑스,030790,"8,500",NAN,NAN,NAN,2020
신세계인터내셔날,031430,"153,000",25.35,1.73,0.81,2020
신세계푸드,031440,"56,200",-725.35,0.7,0.17,2020
콤텍시스템,031820,"1,540",NAN,NAN,NAN,2020
롯데관광개발,032350,"15,950",NAN,NAN,NAN,2020
황금에스티,032560,"7,070",NAN,NAN,NAN,2020
LG유플러스,032640,"11,400",6.62,0.63,0.37,2020
삼성생명,032830,"71,600",11.88,0.41,0.85,2020
필룩스,033180,"3,295",NAN,NAN,NAN,2020
자화전자,033240,"14,850",-132.91,0.96,0.9,2020
체시스,033250,"2,295",-13.77,2.41,1.1,2020
유나이티드,033270,"43,700",NAN,NAN,NAN,2020
세종공업,033530,"8,550",NAN,NAN,NAN,2020
아주캐피탈,033660,"12,050",6.03,0.8,NAN,2020
케이티앤지,033780,"85,700",10.75,1.29,2.23,2020
무학,033920,"6,480",NAN,NAN,NAN,2020
두산중공업,034020,"14,900",NAN,NAN,NAN,2020
SBS,034120,"19,900",-11.95,0.6,0.43,2020
LG디스플레이,034220,"14,850",-8.59,0.44,0.22,2020
신세계건설,034300,"23,150",NAN,NAN,NAN,2020
NICE,034310,"19,250",8.58,0.59,0.36,2020
인천도시가스,034590,"26,000",NAN,NAN,NAN,2020
SK,034730,"219,000",85.89,0.29,0.18,2020
한국토지신탁,034830,"1,895",5.22,0.49,2.11,2020
지투알,035000,"5,390",NAN,NAN,NAN,2020
백산,035150,"5,210",NAN,NAN,NAN,2020
강원랜드,035250,"22,850",-18.26,1.51,9.81,2020
NAVER,035420,"281,000",69.96,6.17,8.01,2020
신세계I&C,035510,"126,000",NAN,NAN,NAN,2020
카카오,035720,"365,500",66.15,4.85,7.67,2020
제이콘텐트리,036420,"29,800",-8.85,1.12,1.08,2020
한국가스공사,036460,"28,900",-69.84,0.33,0.13,2020
S&T홀딩스,036530,"14,850",NAN,NAN,NAN,2020
엔씨소프트,036570,"800,000",26.81,5.75,7.27,2020
팜스코,036580,"4,845",NAN,NAN,NAN,2020
YG PLUS,037270,"5,140",NAN,NAN,NAN,2020
LG헬로비전,037560,"3,905",13.94,0.31,0.28,2020
광주신세계,037710,"158,000",NAN,NAN,NAN,2020
하나투어,039130,"45,400",-3.1,3.14,3.71,2020
키움증권,039490,"116,500",4.45,0.95,2.03,2020
HDC아이콘트롤스,039570,"9,810",12.52,0.96,0.64,2020
상신브레이크,041650,"2,750",NAN,NAN,NAN,2020
대우조선해양,042660,"25,950",9.37,0.69,0.37,2020
두산인프라코어,042670,"8,540",6.02,0.38,0.22,2020
한미반도체,042700,"12,300",12.03,2.68,3.08,2020
주연테크,044380,"1,170",NAN,NAN,NAN,2020
KSS해운,044450,"10,400",NAN,NAN,NAN,2020
코스맥스비티아이,044820,"17,950",NAN,NAN,NAN,2020
대우건설,047040,"3,660",6.22,0.55,0.19,2020
포스코인터내셔널,047050,"14,200",6.68,0.54,0.08,2020
유니온머티리얼,047400,"4,250",NAN,NAN,NAN,2020
한국항공우주,047810,"23,950",15.19,1.8,0.81,2020
동원F&B,049770,"177,500",9.63,0.93,0.21,2020
우진플라임,049800,"4,685",NAN,NAN,NAN,2020
한전KPS,051600,"29,000",11.02,1.2,1.03,2020
진양화학,051630,"4,690",NAN,NAN,NAN,2020
LG생활건강,051900,"1,538,000",28.88,4.92,3.07,2020
LG화학,051910,"709,000",31.7,2.68,1.67,2020
한전기술,052690,"16,850",NAN,NAN,NAN,2020
케이티스카이라이프,053210,"9,050",6.42,0.58,0.61,2020
한미글로벌,053690,"10,000",8.0,0.81,0.49,2020
테이팩스,055490,"33,050",NAN,NAN,NAN,2020
신한지주,055550,"33,500",4.58,0.35,1.07,2020
현대홈쇼핑,057050,"73,300",5.98,0.48,0.39,2020
포스코강판,058430,"15,450",NAN,NAN,NAN,2020
세아홀딩스,058650,"72,100",NAN,NAN,NAN,2020
다스코,058730,"5,500",NAN,NAN,NAN,2020
KTcs,058850,"2,240",NAN,NAN,NAN,2020
KTis,058860,"2,570",NAN,NAN,NAN,2020
한라홀딩스,060980,"36,800",15.11,0.43,0.55,2020
종근당바이오,063160,"40,900",NAN,NAN,NAN,2020
현대로템,064350,"15,600",64.06,1.1,0.49,2020
S&T모티브,064960,"52,700",11.07,0.99,0.81,2020
LG전자,066570,"88,800",7.24,0.8,0.23,2020
세이브존I&C,067830,"2,975",NAN,NAN,NAN,2020
셀트리온,068270,"291,000",66.55,11.12,21.01,2020
삼성출판사,068290,"23,550",NAN,NAN,NAN,2020
SK렌터카,068400,"8,900",8.88,0.38,0.23,2020
휴켐스,069260,"24,400",13.32,1.41,1.62,2020
대호에이엘,069460,"2,250",NAN,NAN,NAN,2020
대웅제약,069620,"94,800",NAN,NAN,NAN,2020
한세엠케이,069640,"2,945",-2.18,0.46,0.14,2020
DSR제강,069730,"4,835",NAN,NAN,NAN,2020
현대백화점,069960,"70,400",10.9,0.32,0.68,2020
용평리조트,070960,"4,305",NAN,NAN,NAN,2020
한국금융지주,071050,"75,500",6.09,0.77,2.75,2020
하이스틸,071090,"15,650",NAN,NAN,NAN,2020
지역난방공사,071320,"39,400",8.79,0.29,0.22,2020
롯데하이마트,071840,"31,600",NAN,NAN,NAN,2020
코아스,071950,"1,085",NAN,NAN,NAN,2020
STX중공업,071970,"3,955",NAN,NAN,NAN,2020
유엔젤,072130,"4,250",NAN,NAN,NAN,2020
농심홀딩스,072710,"74,100",NAN,NAN,NAN,2020
금호타이어,073240,"3,910",NAN,NAN,0.54,2020
이엔플러스,074610,"3,315",NAN,NAN,NAN,2020
새론오토모티브,075180,"4,995",NAN,NAN,NAN,2020
세진중공업,075580,"7,360",21.03,2.35,1.43,2020
유니퀘스트,077500,"10,600",23.1,1.27,0.76,2020
STX엔진,077970,"6,710",NAN,NAN,NAN,2020
텔코웨어,078000,"11,950",34.1,1.04,2.88,2020
에이블씨엔씨,078520,"7,700",NAN,NAN,NAN,2020
GS,078930,"37,400",47.21,0.32,0.22,2020
CJ CGV,079160,"21,900",-1.03,1.69,0.7,2020
현대리바트,079430,"14,850",9.35,0.63,0.22,2020
LIG넥스원,079550,"29,850",13.71,0.99,0.41,2020
휴비스,079980,"8,090",8.38,0.65,0.29,2020
일진다이아,081000,"51,200",NAN,NAN,NAN,2020
휠라홀딩스,081660,"44,550",11.2,1.34,0.87,2020
동양생명,082640,"3,530",NAN,NAN,NAN,2020
HSD엔진,082740,"5,370",19.44,1.07,0.2,2020
그린케미칼,083420,"6,190",NAN,NAN,NAN,2020
대한제강,084010,"8,800",2.19,0.39,0.22,2020
동양고속,084670,"26,300",NAN,NAN,NAN,2020
이월드,084680,"3,390",NAN,NAN,NAN,2020
대상홀딩스,084690,"10,250",NAN,NAN,NAN,2020
티비에이치글로벌,084870,"1,910",NAN,NAN,NAN,2020
엔케이,085310,"1,180",NAN,NAN,NAN,2020
미래에셋생명,085620,"3,865",NAN,NAN,NAN,2020
현대글로비스,086280,"189,500",12.73,1.4,0.44,2020
하나금융지주,086790,"36,100",4.28,0.35,1.07,2020
이리츠코크렙,088260,"5,900",54.96,1.44,17.71,2020
한화생명,088350,"2,050",5.86,0.12,NAN,2020
진도,088790,"4,155",NAN,NAN,NAN,2020
HDC현대EP,089470,"6,070",NAN,NAN,NAN,2020
제주항공,089590,"16,450",-1.48,2.4,1.03,2020
평화산업,090080,"1,125",NAN,NAN,NAN,2020
노루페인트,090350,"7,830",NAN,NAN,NAN,2020
메타랩스,090370,"1,135",NAN,NAN,NAN,2020
아모레퍼시픽,090430,"188,000",108.49,2.42,2.47,2020
세원셀론텍,091090,"2,740",NAN,NAN,NAN,2020
티웨이항공,091810,"3,000",-1.68,2.37,0.78,2020
디아이씨,092200,"1,440",NAN,NAN,NAN,2020
KEC,092220,"2,110",NAN,NAN,NAN,2020
KPX홀딩스,092230,"69,000",NAN,NAN,NAN,2020
기신정기,092440,"3,675",12.33,0.45,0.86,2020
동양피스톤,092780,"5,900",NAN,NAN,NAN,2020
LF,093050,"15,650",7.85,0.32,0.28,2020
이아이디,093230,360,NAN,NAN,NAN,2020
형지엘리트,093240,"2,885",-69.14,1.44,0.61,2020
후성,093370,"9,720",2250.35,3.68,3.53,2020
효성 ITX,094280,"21,200",NAN,NAN,NAN,2020
AJ네트웍스,095570,"4,700",NAN,NAN,NAN,2020
웅진씽크빅,095720,"2,705",27.92,0.93,0.55,2020
JW홀딩스,096760,"5,800",NAN,NAN,NAN,2020
SK이노베이션,096770,"156,500",-7.04,0.92,0.4,2020
한진중공업,097230,"8,960",NAN,NAN,NAN,2020
CJ제일제당,097950,"374,500",6.06,0.54,0.23,2020
비상교육,100220,"6,560",NAN,NAN,NAN,2020
진양홀딩스,100250,"2,770",NAN,NAN,NAN,2020
S&TC,100840,"15,500",NAN,NAN,NAN,2020
SBS미디어홀딩스,101060,"1,770",NAN,NAN,NAN,2020
비티원,101140,"6,800",NAN,NAN,NAN,2020
해태제과식품,101530,"8,340",NAN,NAN,NAN,2020
동성코퍼레이션,102260,"4,295",NAN,NAN,NAN,2020
쌍방울,102280,652,NAN,NAN,NAN,2020
이연제약,102460,"21,150",NAN,NAN,NAN,2020
풍산,103140,"26,250",10.93,0.51,0.28,2020
일진전기,103590,"3,120",NAN,NAN,NAN,2020
한국철강,104700,"5,170",NAN,NAN,NAN,2020
KB금융,105560,"46,850",5.62,0.46,1.35,2020
한세실업,105630,"17,150",17.73,1.46,0.35,2020
우진,105840,"5,370",NAN,NAN,NAN,2020
미원홀딩스,107590,"70,100",NAN,NAN,NAN,2020
LG하우시스,108670,"75,000",11.48,0.69,0.23,2020
컨버즈,109070,"4,100",NAN,NAN,NAN,2020
호전실업,111110,"8,320",NAN,NAN,NAN,2020
영원무역,111770,"31,200",7.49,0.65,0.57,2020
씨에스윈드,112610,"127,500",33.91,5.14,2.22,2020
GKL,114090,"14,350",-16.26,1.8,4.25,2020
락앤락,115390,"10,700",NAN,NAN,NAN,2020
대성에너지,117580,"5,480",NAN,NAN,NAN,2020
우리들휴브레인,118000,"3,345",NAN,NAN,NAN,2020
KC코트렐,119650,"10,700",NAN,NAN,NAN,2020
조선선재,120030,"107,000",NAN,NAN,NAN,2020
코오롱인더,120110,"38,400",7.02,0.47,0.26,2020
아이마켓코리아,122900,"8,760",NAN,NAN,NAN,2020
한국화장품,123690,"14,000",NAN,NAN,NAN,2020
에스제이엠,123700,"3,050",NAN,NAN,NAN,2020
한국자산신탁,123890,"4,040",4.07,0.64,2.19,2020
현대퓨처넷,126560,"3,285",NAN,NAN,NAN,2020
대성산업,128820,"3,140",NAN,NAN,NAN,2020
한미약품,128940,"312,500",468.47,4.6,3.37,2020
인터지스,129260,"3,020",NAN,NAN,NAN,2020
한전산업,130660,"3,800",NAN,NAN,NAN,2020
화인베스틸,133820,"2,725",NAN,NAN,NAN,2020
미원화학,134380,"61,900",NAN,NAN,NAN,2020
시디즈,134790,"56,600",NAN,NAN,NAN,2020
선진,136490,"10,400",NAN,NAN,NAN,2020
메리츠금융지주,138040,"10,200",NAN,NAN,NAN,2020
엔에스쇼핑,138250,"13,550",57.07,1.07,0.83,2020
코오롱플라스틱,138490,"4,275",NAN,NAN,NAN,2020
BNK금융지주,138930,"5,990",3.54,0.2,0.58,2020
DGB금융지주,139130,"7,590",3.66,0.22,0.61,2020
이마트,139480,"156,500",8.01,0.41,0.2,2020
에이리츠,140910,"8,100",NAN,NAN,NAN,2020
핸즈코퍼레이션,143210,"6,730",NAN,NAN,NAN,2020
코오롱머티리얼,144620,"3,370",NAN,NAN,NAN,2020
세화아이엠씨,145210,669,NAN,NAN,NAN,2020
케이탑리츠,145270,"1,080",NAN,NAN,NAN,2020
덴티움,145720,"41,700",21.47,2.02,2.09,2020
삼양사,145990,"54,600",NAN,NAN,NAN,2020
코리아오토글라스,152330,"15,300",NAN,NAN,NAN,2020
하이골드3호,153360,"1,325",NAN,NAN,NAN,2020
DSR,155660,"6,070",NAN,NAN,NAN,2020
바다로19호,155900,"2,510",NAN,NAN,NAN,2020
애경유화,161000,"8,890",6.3,0.72,0.32,2020
한국타이어앤테크놀로지,161390,"33,100",10.51,0.55,0.64,2020
한국콜마,161890,"46,000",14.89,1.12,0.75,2020
동일고무벨트,163560,"10,250",NAN,NAN,NAN,2020
동아에스티,170900,"88,600",16.63,1.1,1.23,2020
하이골드12호,172580,"2,155",NAN,NAN,NAN,2020
JB금융지주,175330,"5,860",3.17,0.29,0.63,2020
한진칼,180640,"74,600",-14.98,3.12,10.74,2020
엔에이치엔,181710,"72,200",16.54,0.74,0.84,2020
아세아시멘트,183190,"66,900",9.87,0.32,0.35,2020
종근당,185750,"160,500",NAN,NAN,NAN,2020
더블유게임즈,192080,"60,200",8.02,1.17,1.62,2020
쿠쿠홀딩스,192400,"96,900",NAN,NAN,NAN,2020
드림텍,192650,"11,100",NAN,NAN,NAN,2020
코스맥스,192820,"100,500",34.35,2.94,0.71,2020
제이에스코퍼레이션,194370,"7,400",NAN,NAN,0.52,2020
해성디에스,195870,"18,800",9.26,1.35,0.7,2020
서연이화,200880,"4,890",NAN,NAN,NAN,2020
모두투어리츠,204210,"3,055",NAN,NAN,NAN,2020
만도,204320,"43,000",-1009.58,1.3,0.37,2020
삼성바이오로직스,207940,"812,000",239.85,12.69,49.98,2020
디와이파워,210540,"10,950",NAN,NAN,NAN,2020
SK디앤디,210980,"44,350",10.18,1.59,1.16,2020
한솔제지,213500,"13,200",NAN,NAN,NAN,2020
이노션,214320,"58,300",13.78,1.41,0.94,2020
금호에이치티,214330,"2,470",NAN,NAN,NAN,2020
경보제약,214390,"10,150",NAN,NAN,NAN,2020
토니모리,214420,"9,850",NAN,NAN,NAN,2020
잇츠한불,226320,"31,250",NAN,NAN,NAN,2020
현대코퍼레이션홀딩스,227840,"11,100",5.61,0.52,0.63,2020
LS전선아시아,229640,"7,770",22.03,1.42,0.43,2020
JW생명과학,234080,"19,450",NAN,NAN,NAN,2020
두산밥캣,241560,"31,450",15.91,0.76,0.74,2020
화승엔터프라이즈,241590,"14,750",25.01,1.92,0.78,2020
샘표식품,248170,"46,550",NAN,NAN,NAN,2020
일동제약,249420,"18,850",56.09,1.72,0.8,2020
넷마블,251270,"129,000",36.64,2.14,4.33,2020
크라운제과,264900,"8,660",NAN,NAN,NAN,2020
현대중공업지주,267250,"256,500",-16.41,0.37,0.22,2020
현대일렉트릭,267260,"17,450",6290.2,0.9,0.34,2020
현대건설기계,267270,"29,400",15.45,0.36,0.23,2020
경동도시가스,267290,"18,800",NAN,NAN,NAN,2020
아시아나IDT,267850,"25,450",NAN,NAN,NAN,2020
미원에스씨,268280,"106,500",NAN,NAN,NAN,2020
오리온,271560,"124,000",16.5,2.53,2.18,2020
제일약품,271980,"75,900",NAN,NAN,NAN,2020
한화시스템,272210,"11,450",17.6,1.26,0.77,2020
진에어,272450,"10,800",NAN,NAN,NAN,2020
삼양패키징,272550,"21,500",NAN,NAN,NAN,2020
롯데제과,280360,"106,000",NAN,NAN,NAN,2020
케이씨텍,281820,"24,050",NAN,NAN,NAN,2020
BGF리테일,282330,"133,000",17.63,3.19,0.37,2020
동아타이어,282690,"9,630",NAN,NAN,NAN,2020
쿠쿠홈시스,284740,"41,500",8.73,1.71,1.14,2020
SK케미칼,285130,"433,500",16.66,5.03,4.13,2020
롯데정보통신,286940,"37,400",14.43,1.37,0.63,2020
하나제약,293480,"24,300",NAN,NAN,NAN,2020
신한알파리츠,293940,"7,170",60.85,1.25,15.02,2020
HDC현대산업개발,294870,"20,950",4.05,0.34,0.25,2020
효성화학,298000,"133,000",32.89,0.93,0.23,2020
효성티앤씨,298020,"192,000",8.5,1.25,0.17,2020
효성중공업,298040,"62,000",115.63,0.58,0.19,2020
효성첨단소재,298050,"146,500",-20.7,1.8,0.27,2020
에어부산,298690,"4,350",NAN,NAN,NAN,2020
한일시멘트,300720,"96,100",NAN,NAN,NAN,2020
세아제강,306200,"95,000",NAN,NAN,NAN,2020
현대오토에버,307950,"82,600",26.48,3.06,1.08,2020
센트랄모텍,308170,"23,000",NAN,NAN,NAN,2020
우리금융지주,316140,"10,000",4.44,0.28,0.75,2020
자이에스앤디,317400,"9,670",NAN,NAN,NAN,2020
현대에너지솔루션,322000,"40,400",75.41,1.43,1.1,2020
에스케이바이오팜,326030,"168,000",NAN,NAN,NAN,2020
롯데리츠,330590,"5,430",60.24,1.08,24.51,2020
이지스밸류플러스리츠,334890,"4,910",3.18,0.76,3.15,2020
두산퓨얼셀,336260,"42,000",NAN,NAN,NAN,2020
두산솔루스,336370,"41,000",46.62,7.88,3.98,2020
NH프라임리츠,338100,"4,495",33.55,0.91,32.26,2020
교촌에프앤비,339770,"24,750",23.02,4.91,1.18,2020
제이알글로벌리츠,348950,"5,140",NAN,5.14,NAN,2020
빅히트,352820,"181,500",52.88,5.86,6.69,2020
엘브이엠씨,900140,"3,415",NAN,NAN,NAN,2020
